"Subject" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-meanFreq()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-meanFreq()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyAccMag-meanFreq()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-meanFreq()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-meanFreq()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-meanFreq()" "angle(tBodyAccMean,gravity)" "angle(tBodyAccJerkMean),gravityMean)" "angle(tBodyGyroMean,gravityMean)" "angle(tBodyGyroJerkMean,gravityMean)" "angle(X,gravityMean)" "angle(Y,gravityMean)" "angle(Z,gravityMean)"
22 "WALKING_UPSTAIRS" 0.272830034761905 -0.0186005516166667 -0.110949527380952 -0.758228515833333 -0.752750160309524 -0.735725420814286 0.425436399047619 0.301419612690476 0.280041570375714 -0.973431220952381 -0.974661902380952 -0.948003373095238 0.0729322757619048 0.0380311159928571 0.0173872095071429 -0.783989061033333 -0.820024638333333 -0.910134316666667 0.0424223602142857 -0.101622137516667 0.0960639800378571 -0.780031355642857 -0.762784841285714 -0.827509331190476 -0.100920271880952 -0.0396858555952381 -0.0736940702142857 -0.854167976666667 -0.927397931190476 -0.875553956666667 -0.737103559809524 -0.740981053507143 -0.737103559809524 -0.740981053507143 -0.820579523261905 -0.801491404357143 -0.71722879002381 -0.724151582833333 -0.895119796904762 -0.919536798333333 -0.760726404833333 -0.766100136880952 -0.821253660476191 -0.75744732342619 -0.761737287571429 -0.716830547714286 -0.142055874780952 0.0856303626428571 0.127451240738095 -0.789744774904762 -0.825478181142857 -0.901134474047619 -0.797479831761905 -0.826701223571429 -0.917657909047619 0.0696366063547619 -0.0822764591957143 -0.00874844923809524 -0.772146818878571 -0.84589037952381 -0.813841249047619 -0.784770964809524 -0.726311807714286 -0.848497564761905 -0.0308908852119048 -0.250427408323809 0.013447762602381 -0.756496429364286 -0.772640535 0.193653880238095 -0.795867685666667 -0.80929799847619 0.298049275642857 -0.807537933680952 -0.721992506238095 -0.078997867152381 -0.915288119285714 -0.931562854047619 0.240490116675 0.0367753028619048 0.000195159309523808 -0.225821483547619 0.00841930295190477 -0.278255113095238 -0.169237162333333 -0.185276395704762
23 "LAYING" 0.285125488194444 -0.0170642187291667 -0.107826150399694 -0.651742319663889 -0.621251510027778 -0.703569099134722 0.517574794444444 0.0405673225138889 0.0384148293888889 -0.969974555 -0.975405425138889 -0.962300246666667 0.082121195725 0.00482995345557222 -0.0146043925366944 -0.650539627119306 -0.6536130326125 -0.722359515347222 -0.0571072981208333 -0.0661639574430556 0.119946137097222 -0.700664617677778 -0.692397952111111 -0.718306094094444 -0.0847368510583333 -0.0428663818902778 -0.0556842462916667 -0.678228863011111 -0.743547305202778 -0.738541306220833 -0.622916524429167 -0.677685496417639 -0.622916524429167 -0.677685496417639 -0.644309796193056 -0.666325902208333 -0.627923355125 -0.675958522422222 -0.719465261958333 -0.751853934054167 -0.667156302458333 -0.632495429861111 -0.686340701041667 -0.646643124123611 -0.639194100041667 -0.739334547443056 -0.137998518584222 0.164370186972222 0.226379979034722 -0.6670881877425 -0.679283781555556 -0.698750069763889 -0.665202781083333 -0.648648846061111 -0.744222247829028 0.0618423998888889 -0.0799119034222222 0.0487355118180556 -0.639924713305556 -0.6817504495625 -0.679528785525 -0.720913102902778 -0.702888803194444 -0.759011119958333 0.0977190145791667 -0.150300311295833 0.00985434015694445 -0.641718863819444 -0.75103293875 0.212236467527778 -0.647609030902778 -0.694155025777778 0.300445227647222 -0.697773300530556 -0.718327955638889 0.0928198230694444 -0.748470415541667 -0.774568816430556 0.184697517555556 -0.0158761824379167 0.0314421533333333 0.0759142808416667 -0.00723358519444444 -0.382118278333333 0.0451818694444444 -0.0144986253333333
23 "SITTING" 0.279993672029412 -0.0124999243191176 -0.113225802352941 -0.610180611548529 -0.408989085713235 -0.519608546946029 0.669582496235294 0.0211928122647059 0.112787221985294 -0.969180169117647 -0.945820525 -0.939160420147059 0.0896758566176471 0.00180197499705883 -0.0165813170114706 -0.665521342529412 -0.583270141002941 -0.759506072044118 -0.0399151829804412 -0.07355749925 0.0830591728985294 -0.699975100544118 -0.603691535823529 -0.595645457705882 -0.0829750691129412 -0.0196687865264706 -0.0447283647617647 -0.733207775441176 -0.803603385485294 -0.736327617220588 -0.506892247570588 -0.556969254208823 -0.506892247570588 -0.556969254208823 -0.650130851367647 -0.641354368882353 -0.541731198264706 -0.609142075161765 -0.765633015735294 -0.793665089970588 -0.631365897051471 -0.468388599423529 -0.619731562411765 -0.602963422475 -0.417494692627941 -0.507800951821912 -0.318496969705882 -0.0369593645308824 -0.0716024239117647 -0.680247969764706 -0.60237532075 -0.732561382617647 -0.680699377955882 -0.591176113867647 -0.785617615617647 -0.120724276914456 -0.265181787544118 -0.161612169029412 -0.670717139544118 -0.667156806367647 -0.60296433275 -0.711542429558824 -0.5748695942 -0.631401781058823 -0.142796361130882 -0.261128875519118 -0.134810377165588 -0.558836996014706 -0.625898824308823 -0.00235506941102941 -0.635787943397059 -0.650349056720588 0.117353595929412 -0.664598987147059 -0.641349611485294 -0.130447922176471 -0.793405229426471 -0.808947070441176 0.088713696 -0.0442122465911765 -0.0394096511744118 -0.0491822186617647 -0.0327554297411765 -0.462289166617647 0.0469358626176471 -0.0728753165735294
23 "STANDING" 0.259393648382353 -0.0147946113972059 -0.125440729205882 -0.341702015666176 -0.166221237267647 -0.487132191570588 0.819805567647059 -0.121889947485294 0.0210427438879412 -0.909778159705882 -0.914563799411765 -0.907124515147059 0.166058519893088 -0.0115452079829412 0.00665489371176471 -0.406926243720588 -0.331889504575 -0.661053012838235 -0.0551077721470588 -0.0666291318235294 0.116235664239706 -0.552670944382353 -0.486454988073529 -0.481024128705882 -0.0943186131029412 -0.0583944220860294 -0.03236831991 -0.450277653808824 -0.609457602735294 -0.444995161705 -0.274450789897059 -0.320135222308824 -0.274450789897059 -0.320135222308824 -0.426861812323529 -0.400982523063235 -0.383114253397059 -0.430025547292647 -0.541159817691176 -0.57466895675 -0.364138112720588 -0.222725199088824 -0.554551686352941 -0.335280915368529 -0.191487221745588 -0.498503509735294 -0.279413728636765 -0.0210452355058824 0.00318465987088235 -0.434494913926471 -0.387861145642647 -0.6420174575 -0.43179855815 -0.316012471217647 -0.678559236955882 -0.204215142973529 -0.390721977779412 -0.223259381622059 -0.419605201379412 -0.516027559735294 -0.375738026758824 -0.59716559075 -0.477440363720588 -0.569840582941176 -0.0383731601851471 -0.107451640116324 0.0967687747647059 -0.320040564258824 -0.428392438661765 0.0508313057191176 -0.385312735943235 -0.426712576180882 0.04888120235 -0.44776360005 -0.521934110941176 0.0556781779188235 -0.583224524654412 -0.594751671625 0.0434248358088235 0.001746446725 -0.186333613019118 0.113294542794118 -0.0895371308308824 -0.661496232352941 0.145849997986765 0.00174732527408823
23 "WALKING" 0.267186655254237 -0.0215268817886441 -0.113803411898305 -0.632180476779661 -0.44957509159661 -0.481147515761017 0.738832681864407 -0.029994744559322 0.126334180745763 -0.94791688779661 -0.901554727627119 -0.895770398983051 0.0979182302067797 0.055024424140678 0.0315011525220339 -0.675526089813559 -0.613585997050847 -0.70727362879661 0.00358011804915254 -0.064203794979661 0.059185426220339 -0.686573037644068 -0.591070911118644 -0.612453094566102 -0.106818956652542 -0.0395990298135593 -0.0263217282962712 -0.713116255762712 -0.682949292372881 -0.756874756949153 -0.483550847472881 -0.580060475444068 -0.483550847472881 -0.580060475444068 -0.644579262645763 -0.646035282491525 -0.521123072372881 -0.562274821777966 -0.698975739205085 -0.682016441067797 -0.642131002157627 -0.489873932898305 -0.561263822545763 -0.629477076271186 -0.467822176486441 -0.481199457635085 -0.283737352586441 -0.0183807185881356 0.000161248708474578 -0.690590176847458 -0.626692344413559 -0.692430948640678 -0.68935206640678 -0.626575744542373 -0.721457906440678 -0.0809499149135593 -0.26887884350339 -0.241440157846949 -0.637421510169492 -0.626812603949153 -0.628640699898305 -0.704879850949153 -0.576595464322034 -0.643498143542373 -0.101993876474576 -0.206011400022034 -0.104857249016949 -0.576410985559322 -0.653008987711864 0.048265852789322 -0.631700565711864 -0.668590775915254 0.216570515450847 -0.609601293613559 -0.611141838508475 -0.0557741408983051 -0.697846638494915 -0.686575206932203 0.0841927110847458 0.0929349846384746 -0.0130445060952542 -0.0819489588305085 0.0667729890237288 -0.550070116779661 0.093383868338983 -0.0755067687983051
23 "WALKING_DOWNSTAIRS" 0.275780837222222 -0.0164850144074074 -0.109905342462963 -0.655208621574074 -0.632639915085185 -0.670140419777778 0.653443278888889 0.0325673664259259 0.158565663508519 -0.97354788 -0.962357121481481 -0.932450164074074 0.0541793811851852 0.0110137514814815 0.000302058667037036 -0.689193734890741 -0.670592962203704 -0.761995902777778 -0.0563289980037037 -0.0577110796296296 0.121192467822222 -0.791601126851852 -0.822740560185185 -0.690491700481481 -0.0743284765722222 -0.0465903065537037 -0.0510460023403333 -0.803124829074074 -0.852786331944444 -0.759483842407407 -0.615837861074074 -0.641359576518518 -0.615837861074074 -0.641359576518518 -0.688952639462963 -0.679365508414815 -0.712424691925926 -0.765653212037037 -0.821313355555556 -0.841487302351852 -0.660308750925926 -0.632136153685185 -0.695639782277778 -0.654464179777778 -0.656707096759259 -0.683913295925926 -0.13027845627963 0.0598025346240741 0.158007746218519 -0.702131129994444 -0.691592825203704 -0.751740422962963 -0.704071400296296 -0.670920748685185 -0.771078194444444 0.00256964894444444 -0.161810613777778 -0.0665165670166667 -0.7558794525 -0.81820499662963 -0.693843601055556 -0.80430396962963 -0.828375913518519 -0.719082928148148 -0.100003664322222 -0.0820340324777778 -0.00548876155185185 -0.641100855907407 -0.699309727488889 0.124862286981481 -0.673303104259259 -0.689919475759259 0.228344329366667 -0.79451375 -0.787939637407407 -0.0660693433703704 -0.843218992740741 -0.85071302462963 0.155957674701852 0.0352476607333333 0.140252332342593 0.151675251703704 -0.0746231044814815 -0.530024272037037 0.0512717345925926 -0.107500113353704
23 "WALKING_UPSTAIRS" 0.280579619215686 -0.0212017099666667 -0.10380043645098 -0.971097456862745 -0.934291684313725 -0.956111176470588 -0.023277681372549 0.5396960308 0.545928813235294 -0.975446717647059 -0.982867749215686 -0.976680594705882 0.0748394470980392 0.00978889407019608 -7.22518741176469e-05 -0.971335835294118 -0.962697786862745 -0.975442255686275 -0.0248488839607843 -0.075404000254902 0.098487416627451 -0.96036774627451 -0.95172331254902 -0.952865312941176 -0.10465000945098 -0.0394958183862745 -0.0616143263098039 -0.976951620196078 -0.973775672352941 -0.972768485490196 -0.958528755490196 -0.944281499411765 -0.958528755490196 -0.944281499411765 -0.974068410784314 -0.959845201372549 -0.945558394313725 -0.927937695490196 -0.979475741372549 -0.96705155372549 -0.968640155490196 -0.944557576862745 -0.961861932352941 -0.972243372745098 -0.932881070784314 -0.955727531960784 -0.177273959529412 -0.0120558894921569 0.120221558686275 -0.970671358627451 -0.963372508823529 -0.970665120980392 -0.974959237647059 -0.964683036470588 -0.979236923921569 0.0373863726078431 -0.177990883619608 0.0150820754313725 -0.957966398627451 -0.955134786862745 -0.951568360392157 -0.961522727647059 -0.950404539411765 -0.957666239215686 -0.080145588627451 -0.220967160823529 -0.0303971308588235 -0.94912104 -0.949480486470588 0.054138848 -0.960771646078431 -0.957554120196078 0.0756881799019608 -0.944198024705882 -0.929971348823529 -0.119117446688235 -0.969704940784314 -0.965861136862745 0.0214271043294118 0.00219141308627451 0.0670130848392157 0.0304258024901961 0.0265620429607843 0.17495574627451 -0.344795995901961 -0.396714261143431
24 "LAYING" 0.276099814722222 -0.0157490380569444 -0.103969081777778 -0.7170412625 -0.623895814254167 -0.796162116111111 0.775082417222222 -0.0246277096527778 -0.0348702873138889 -0.975809485694444 -0.960252037222222 -0.941028155138889 0.0514403094027778 0.00505882135184722 -0.00690114835918055 -0.720998858666667 -0.680462235541667 -0.893837774722222 -0.0523836288972222 -0.0652888089263889 0.0968983134791667 -0.80512841125 -0.799408326527778 -0.804634934444444 -0.0723705257194444 -0.0425877507152778 -0.0574400312916667 -0.787116528513889 -0.882629034305556 -0.834299082972222 -0.683133223652778 -0.702934952652778 -0.683133223652778 -0.702934952652778 -0.748842091597222 -0.713342879134722 -0.735854810605556 -0.787256370972222 -0.850128585 -0.858131984722222 -0.717506826858333 -0.631551303754167 -0.837095057944444 -0.717601868666667 -0.644067244895833 -0.791500859444444 -0.137455453568056 0.0668742732069444 0.0457563271847222 -0.736395765875 -0.693388869416667 -0.884116775972222 -0.730106272597222 -0.688641757652778 -0.902261107083333 0.0409848240452778 -0.146332608879167 -0.0361909064875 -0.749861515081944 -0.828119887361111 -0.781728688930556 -0.823445377472222 -0.786366693888889 -0.83115992875 -0.114520645231944 -0.0980598540934722 -0.004408784583875 -0.699627050444445 -0.752413316861111 0.140246722654583 -0.706295417947222 -0.724231002720833 0.176580590722222 -0.805718808055556 -0.81290365125 -0.0170907195115278 -0.859683836944444 -0.866159241111111 0.0781462185694444 0.0180870748665278 0.0219590770138889 0.07578579635 -0.0407520310791667 -0.590136139444444 0.0600933684027778 0.0456709572226389
24 "SITTING" 0.273706713823529 -0.0189690821402794 -0.112496208382353 -0.421451149558824 -0.344439675058824 -0.450075227602941 0.698137041176471 0.0353053268023529 -0.0963472316691176 -0.958631480882353 -0.933168910441176 -0.937063605455882 0.0700652082088235 -0.007836040805 0.00141914613352941 -0.400125085011765 -0.374688457713382 -0.616241749117647 -0.0443072530691176 -0.0782847476154412 0.112423459205882 -0.607307805588235 -0.567162072794118 -0.444497000876176 -0.108350127838235 -0.0386433997852941 -0.0536316200794118 -0.610709835882353 -0.653454158382353 -0.579703156 -0.355624252161765 -0.399613579382353 -0.355624252161765 -0.399613579382353 -0.426118466229412 -0.384388765191176 -0.444217415422059 -0.579805367205882 -0.627133017647059 -0.659073440735294 -0.423017032073529 -0.345147068691176 -0.50230053315 -0.423020837588235 -0.389926699911765 -0.467218853789706 -0.197094900995588 0.0938699414147059 0.197695308255882 -0.442241229998529 -0.407091351220588 -0.582136158529412 -0.411652221506912 -0.383038859441176 -0.649353494411765 -0.106930899902941 -0.204397039147059 -0.0371874722794118 -0.525086051647059 -0.569387252191176 -0.421031673614706 -0.635014060397059 -0.5709127075 -0.504695935277941 -0.0631103174897059 0.0225025553147059 -0.0661965760802941 -0.370804183882353 -0.514086542955882 0.138051861542647 -0.392237878675 -0.380436961176471 0.0993635160441177 -0.595466698823529 -0.644229527058824 0.112971987792647 -0.665580368235294 -0.674334538676471 0.130111654383824 -0.0599909207823676 0.0113861389220588 0.02865269125 0.0710969837470588 -0.549332075 0.0398509483529412 0.110063046875
24 "STANDING" 0.281192652695652 -0.0128805084115942 -0.106957067202899 -0.621872451884058 -0.505492671772464 -0.706189062318841 0.653208503333333 0.146883200114493 0.146423571347826 -0.963856803478261 -0.929582743376812 -0.941322207971015 0.0567734303217391 0.00317783217057971 -0.0243135762369565 -0.637056740550725 -0.595740920782609 -0.817860554782609 -0.0596044897724638 -0.0668159051782609 0.0885669135217391 -0.734168953637681 -0.790401667246377 -0.716625721449275 -0.107193028542029 -0.0387706318463768 -0.0605259001994203 -0.722044686869565 -0.847695507536232 -0.738792661594203 -0.579079010204348 -0.570768502913043 -0.579079010204348 -0.570768502913043 -0.668120662250725 -0.621680733304348 -0.667739129272464 -0.700425486884058 -0.805443283333333 -0.791264780724638 -0.632456772855073 -0.518416879942029 -0.736420674666667 -0.619552935894928 -0.532080096968116 -0.714689455797101 -0.187051903368116 0.121462183373913 0.0503653110285507 -0.651448447144928 -0.606181067710145 -0.798957270855073 -0.654815275521739 -0.612815144695652 -0.835490036956522 0.0217962574347826 -0.154227605218841 -0.0729616381913043 -0.672830311423188 -0.795885167144928 -0.670624845410145 -0.754781944666667 -0.791749107391304 -0.762447325072464 -0.062167675452029 -0.28357678854058 0.00407562846956522 -0.566025432492754 -0.642812621869565 0.0769680122898551 -0.61265128925942 -0.636291868165217 0.134597270089855 -0.730698824855072 -0.733468614057971 -0.1201490721 -0.797544391855072 -0.79891701542029 0.0761836107681159 -0.022587206765942 0.0311327764391304 0.094040750115942 0.00855723471014493 -0.496438895072464 -0.0669555975362319 -0.0841440373272464
24 "WALKING" 0.276601434137931 -0.0134141367 -0.109793432086207 -0.627599672413793 -0.518412753 -0.695737549448276 0.666565609137931 0.0236031494827586 0.0964945631724138 -0.976470369482759 -0.970744861724138 -0.957454883448276 0.107054520534483 -0.00421665776724138 -0.00257346205706897 -0.685088978103448 -0.640667817931034 -0.851941865 -0.0208322784411724 -0.0709480479201724 0.0938274469655172 -0.763928373965517 -0.716261014137931 -0.715180379 -0.11278084447069 -0.0518095376206897 -0.0549101399758621 -0.762917110862069 -0.881450500344828 -0.79836094662069 -0.585328997862069 -0.643088743793103 -0.585328997862069 -0.643088743793103 -0.701629856741379 -0.696348752758621 -0.660638756896552 -0.738144526724138 -0.827128032241379 -0.868099747413793 -0.655748303275862 -0.567853292310345 -0.765604436189655 -0.617836164482759 -0.524827511758621 -0.685390923448276 -0.247906127827241 0.0647630896448276 -0.0157352733103448 -0.699149887362069 -0.66182452687931 -0.835327331758621 -0.698936452017241 -0.641910879172414 -0.867456656551724 -0.083765274362069 -0.219108597103448 -0.12221431912069 -0.727056581224138 -0.794912950689655 -0.708285563068966 -0.777958711896552 -0.680329273275862 -0.744035070862069 -0.10287622312069 -0.296467541808621 -0.0527845582448276 -0.644000352758621 -0.698782122758621 0.101094056241379 -0.689142073965517 -0.707072187586207 0.195827190217241 -0.780837692241379 -0.756851354310345 -0.0547381649310345 -0.864782572241379 -0.882375763103448 0.147143397813793 0.0104778652586207 -0.0783466726396552 -0.0653431880172414 0.0209690883965517 -0.468669198448276 0.0204240994827586 -0.0473244786810345
24 "WALKING_DOWNSTAIRS" 0.271692217090909 -0.0185513335705455 -0.112413021654545 -0.876352519236364 -0.792171297090909 -0.861524630563636 0.387478841090909 0.224308541818182 0.235438137789091 -0.975799296727273 -0.975621564727273 -0.963066475090909 0.0391641131454545 0.00870464453981818 0.00321244878254909 -0.8795627686 -0.847113674854545 -0.908661526727273 -0.0337400939472727 -0.0686976548218182 0.0881702766854545 -0.884185922254546 -0.86313002558 -0.844107762181818 -0.0798528982727273 -0.0593128576418182 -0.0618067026363636 -0.893062997563636 -0.890067641163636 -0.898718777090909 -0.840524956030909 -0.851846998763636 -0.840524956030909 -0.851846998763636 -0.876985119054545 -0.862799318718182 -0.839738064654545 -0.840413945305455 -0.898602329090909 -0.882178382218182 -0.874860331254545 -0.811859530709091 -0.873200536770909 -0.877462884545455 -0.795099872254545 -0.865767421727273 -0.161806121216364 0.0228392962509091 0.17867224586 -0.885200875581818 -0.855783988672727 -0.900003112545455 -0.884486425661818 -0.848100327054545 -0.915855266363636 0.06019136884 -0.176800780781818 -0.0320638616534545 -0.862716085672727 -0.862509875547273 -0.844243029890909 -0.892042665254545 -0.864839236854545 -0.858772136290909 -0.156614372952727 -0.1777749542 -0.0928469626163636 -0.852064350636364 -0.875314593854545 0.0720093330363636 -0.861552870618182 -0.864098436872727 0.154940973107273 -0.855739521745455 -0.858858847836364 -0.124462984792727 -0.888775791018182 -0.882148546218182 0.0454373225552727 -0.00401671838545455 0.04947394346 0.0304301132 -0.110974133701818 -0.221386003090909 -0.117438495509091 -0.153418945578182
24 "WALKING_UPSTAIRS" 0.268896575423729 -0.0252847017332203 -0.114362335372881 -0.354313066949153 -0.133158898983051 -0.26770201220339 0.886415038474576 -0.221071853559322 -0.211835164745763 -0.96194512559322 -0.918065766610169 -0.935334928644068 0.087527692440678 -0.00643505531694915 -0.0106657821628814 -0.505977839661017 -0.52343491440678 -0.532114841864407 0.0888238208254237 -0.105037167922034 0.0212473158254237 -0.58272347779661 -0.575197075762712 -0.285127607694915 -0.14515278187661 -0.0314667288152542 -0.0492307010338983 -0.645879530338983 -0.652429073728814 -0.655767807966102 -0.239135986440678 -0.317437632711864 -0.239135986440678 -0.317437632711864 -0.496832213728814 -0.449694119491525 -0.34259820640678 -0.510391849661017 -0.664462379661017 -0.643996994745763 -0.404645096779661 -0.267412276694915 -0.324140991694915 -0.336465828813559 -0.123789612667797 -0.294689997288136 -0.498297376440678 -0.268623711271186 -0.0971387621971186 -0.522691023559322 -0.535629756779661 -0.492732485084746 -0.533846545084746 -0.543699142372881 -0.569981413728814 -0.385755231525424 -0.499053639169492 -0.422036052423729 -0.509947200338983 -0.553641820508475 -0.382101349830508 -0.607785014237288 -0.59256301 -0.321763388474576 -0.180076994305085 -0.065536794959322 -0.329539719898305 -0.332896144745763 -0.415211425762712 -0.117650390567797 -0.438696564237288 -0.467887409491525 0.00875552588813559 -0.570823037118644 -0.55463583440678 -0.0589996054491525 -0.652087183728814 -0.659069320338983 0.0118954394237288 -0.00723684763389831 -0.00898686186440678 -0.210792944305085 0.164208223552542 -0.663745408135593 0.234596838644068 0.169997048135593
25 "LAYING" 0.271293439041096 -0.0201667692175342 -0.109117762356164 -0.774336339410959 -0.727920766013288 -0.789771542071233 0.540382727671233 0.142168946958904 0.290864475260274 -0.978426305068493 -0.964472821917808 -0.956973381232877 0.0804028906465753 0.00614620153178082 0.0103002896246575 -0.805780063835616 -0.783056131763014 -0.877979353972603 -0.0361254870958904 -0.0871518228630137 0.0967397158849315 -0.841956074109589 -0.851964719041096 -0.826382274657534 -0.101771084213699 -0.0377415681054795 -0.0511900299534247 -0.850640808493151 -0.902983427260274 -0.869434711369863 -0.736602956410959 -0.789880287209589 -0.736602956410959 -0.789880287209589 -0.810289461547945 -0.806434747438356 -0.792245911431507 -0.838604366712329 -0.882214807260274 -0.891191335205479 -0.78871940660274 -0.739703527093836 -0.822175789863014 -0.769182536657534 -0.738835488109589 -0.788729373176712 -0.175613677578082 0.0141093188821918 0.0460663810547945 -0.825271944520548 -0.798762008136986 -0.871556162739726 -0.803168078630137 -0.780600044445205 -0.882891775068493 0.0214111209041096 -0.116739895109589 -0.083933905469863 -0.818703276712329 -0.862929086575343 -0.823497817123288 -0.850142087671233 -0.847178613150685 -0.843552528219178 -0.0508608149575342 -0.143305477569863 -0.00383350887876712 -0.793656333082192 -0.820264662739726 0.0102664934900822 -0.813560326410959 -0.799914017835616 0.280156972232877 -0.854357298219178 -0.856956342054795 -0.00885613899726027 -0.894703939589041 -0.894663395616438 0.183215559084932 0.00515013906712328 0.0196630854383562 0.0341454918836986 0.00806538356986301 -0.335883079013699 -0.0272333011643836 -0.212223983763014
25 "SITTING" 0.242599953230769 -0.0188726386070769 -0.0907215449538462 -0.560696251953846 -0.388960063201538 -0.458183244384615 0.586486203076923 0.0386077676153846 0.133356831784615 -0.910625211384615 -0.940695325846154 -0.907634293538462 0.0885518249764615 -0.00705436284123077 -0.00708354336523077 -0.670014020615385 -0.571378070446154 -0.757105121969231 0.00720899309384615 -0.119573641815385 0.0906421644323077 -0.699882370615385 -0.553824186584615 -0.601091262369231 -0.0910446772153846 -0.0564299572661538 -0.0524887234553846 -0.755942823846154 -0.801694456 -0.762481132461538 -0.454145526189231 -0.525327999830769 -0.454145526189231 -0.525327999830769 -0.63869808 -0.661273920076923 -0.509373410826154 -0.596402822153846 -0.775486157230769 -0.818284979384615 -0.619367714061538 -0.467924440307692 -0.609330634938462 -0.540420356507692 -0.389801394646154 -0.429892449638462 -0.341365373261538 -0.0282163655907692 -0.0355266232261538 -0.690602483076923 -0.609598833969231 -0.740209851046154 -0.678671293384615 -0.559732032738462 -0.772713693507692 -0.171246626246154 -0.271050038876923 -0.1969812022 -0.670497334076923 -0.663327687938462 -0.620546203615385 -0.711757199076923 -0.505484036969231 -0.632555618630769 -0.1673370682 -0.269778874769231 -0.130448826815385 -0.553617890396923 -0.587558756338462 0.0560683146307692 -0.646744453676923 -0.683433124615385 0.1388592032 -0.675262927876923 -0.615830169384615 -0.160296302850769 -0.814151763230769 -0.837258076461538 0.120795122344615 0.0504636765353846 0.00452822481538462 -0.105756955552308 -0.016928780596 -0.356345967969231 0.0289601790153846 -0.0938059919692308
25 "STANDING" 0.277768860135135 -0.0210126364456757 -0.109997151621622 -0.580185313202703 -0.450087898094595 -0.673770349844324 0.770516470405405 -0.0108353716567568 0.0241947269962162 -0.966324236756757 -0.950222606486486 -0.933970112567568 0.0807263886351351 0.0122343089322973 0.00326885287972973 -0.609420608475676 -0.524685458820135 -0.71349103727027 -0.0450372356716216 -0.069618871622027 0.0906151383108108 -0.689252334513514 -0.651394100864865 -0.642737767432432 -0.0693718708918919 -0.0461568338202703 -0.0252796423459459 -0.590058845485135 -0.682560052648649 -0.554021266693243 -0.530549105417568 -0.564850070121622 -0.530549105417568 -0.564850070121622 -0.598620838689189 -0.575716247028378 -0.596019038648649 -0.61728173812973 -0.645654327094595 -0.649993045157568 -0.589611562540541 -0.473820581871622 -0.669763918864865 -0.577753546585135 -0.472949303237838 -0.704405268918919 -0.188844739032432 0.00731196643756757 0.13894897747027 -0.630141015283784 -0.564472415608108 -0.692689213283784 -0.622861200863622 -0.513760180851351 -0.732713767121622 -0.0846763215662162 -0.259099916827027 -0.0890880347418919 -0.581241089397297 -0.64379638172973 -0.557724849440541 -0.725171248085135 -0.659582127175676 -0.709343897337838 0.0561429157824324 -0.0418611419324324 0.0999332557851351 -0.547877078527027 -0.643833971135135 0.0972092393256757 -0.570114089290541 -0.586106997032432 0.123207148440541 -0.607318181743243 -0.695146194924324 0.128283563651351 -0.663888421364865 -0.657474915635135 0.126904470087838 0.0328531232244595 -0.024852297872973 0.00671187231081081 -0.0961292022756757 -0.633182112702703 0.0654682901621622 0.00344405500013514
